Wall time,Step,Value
1615727240.4444454,144,99.65625
1615727276.725648,145,99.71875
1615727313.0666344,146,99.75
1615727349.3326955,147,99.625
1615727385.523399,148,99.78125
1615727421.8003666,149,99.64749908447266
1615727458.0890155,150,99.71875
1615727494.4040368,151,99.65625
1615727530.71394,152,99.70999908447266
1615727566.9286394,153,99.65625
1615727603.251006,154,99.78125
1615727639.4323466,155,99.8125
1615727675.5835297,156,99.78125
1615727711.642332,157,99.65625
1615727747.860907,158,99.78125
1615727784.224588,159,99.75
1615727820.4301918,160,99.71875
1615727856.8200846,161,99.6875
1615727892.973144,162,99.625
1615727929.2327297,163,99.6875
1615727965.4938893,164,99.8125
1615728001.4880528,165,99.75
1615728037.774461,166,99.71875
1615728073.9970658,167,99.70999908447266
1615728110.1938705,168,99.71875
1615728146.3487198,169,99.71875
1615728182.475536,170,99.78125
1615728218.58901,171,99.875
1615728254.7540128,172,99.6875
1615728291.0285912,173,99.71875
1615728327.3526576,174,99.71875
1615728363.637602,175,99.75
1615728399.8681324,176,99.75
1615728436.1479404,177,99.78125
1615728472.2831304,178,99.64749908447266
1615728508.3509593,179,99.84375
1615728544.2917182,180,99.84375
1615728580.4703782,181,99.75
1615728616.6101744,182,99.78125
1615728652.8497074,183,99.65625
1615728689.0064857,184,99.78125
1615728725.233824,185,99.71875
1615728761.4658163,186,99.75
1615728797.581117,187,99.71875
1615728833.793138,188,99.78125
1615728869.8487005,189,99.78125
1615728905.7860277,190,99.71875
1615728941.9084928,191,99.71875
1615728978.0337155,192,99.71875
1615729014.2379723,193,99.6875
1615729050.4525118,194,99.5625
1615729086.627161,195,99.77249908447266
1615729122.724473,196,99.625
1615729158.8821602,197,99.6875
1615729195.0935748,198,99.75
1615729231.2681415,199,99.71875
1615729267.6512861,200,99.75
