Wall time,Step,Value
1615724680.1366103,71,97.52749633789062
1615724714.9075627,72,97.34375
1615724749.5076008,73,96.92874908447266
1615724784.2009141,74,97.1875
1615724818.8442519,75,97.09375
1615724853.5758681,76,97.30374908447266
1615724888.2701347,77,97.71875
1615724922.9069142,78,96.84375
1615724957.4259279,79,97.61624908447266
1615724992.148896,80,97.55374908447266
1615725026.8564892,81,97.75
1615725061.3506274,82,97.54499816894531
1615725096.0247734,83,97.89749908447266
1615725130.7219832,84,97.86624908447266
1615725165.402625,85,97.5
1615725200.016118,86,97.99124908447266
1615725234.7255192,87,97.9375
1615725269.3586438,88,97.5625
1615725303.9418857,89,97.83499908447266
1615725338.7720225,90,98.02249908447266
1615725373.3549712,91,98.0
1615725408.103552,92,97.86624908447266
1615725442.6122782,93,97.5625
1615725477.2806647,94,97.92874908447266
1615725512.0594819,95,97.89749908447266
1615725546.57217,96,97.71875
1615725581.1989899,97,97.625
1615725615.8372598,98,97.77249908447266
1615725650.5421617,99,98.03125
1615725685.1568272,100,97.90625
1615725719.8407044,101,98.1875
1615725754.5894554,102,98.33499908447266
1615725789.1630034,103,97.73249816894531
1615725823.9203775,104,98.01374816894531
1615725858.5547478,105,97.90625
1615725893.191054,106,98.125
1615725927.8427145,107,98.30374908447266
1615725962.57702,108,97.99124908447266
1615725997.1440241,109,98.0625
1615726031.6896186,110,97.91999816894531
1615726066.3103502,111,98.3125
1615726100.8842704,112,97.86624908447266
1615726135.6611128,113,98.3125
1615726170.2416499,114,98.21875
1615726204.8874924,115,98.28125
1615726239.5461016,116,98.25499725341797
1615726274.2136452,117,98.125
1615726308.9309998,118,98.36624908447266
1615726343.585786,119,98.05374908447266
1615726378.1578865,120,98.11624908447266
1615726412.8695724,121,98.28125
1615726447.4802535,122,98.39749908447266
1615726482.2542067,123,98.15625
1615726516.8745265,124,98.40625
1615726551.5518327,125,98.34375
1615726586.2473955,126,98.15625
1615726620.9229498,127,98.28125
1615726655.5744784,128,98.15625
1615726690.3647134,129,97.99124908447266
1615726725.0251231,130,98.0
1615726759.6288228,131,98.25
1615726794.2858527,132,98.45999908447266
1615726828.9071717,133,97.99124908447266
1615726863.5646448,134,98.375
1615726898.1704922,135,98.39749908447266
1615726932.7935445,136,98.0
1615726967.5267618,137,98.28125
1615727002.1589568,138,98.39749908447266
1615727036.8415956,139,98.5
1615727071.4594839,140,98.28125
1615727106.1243615,141,98.19249725341797
1615727140.7058518,142,98.11624908447266
1615727175.2768617,143,98.375
1615727209.9413972,144,98.21875
1615727244.5147796,145,98.38874816894531
1615727279.2021163,146,98.33499908447266
1615727313.85385,147,98.52249908447266
1615727348.5435967,148,98.41999816894531
1615727383.1540682,149,98.30374908447266
1615727417.7488978,150,98.4375
1615727452.465344,151,98.58499908447266
1615727487.079419,152,98.30374908447266
1615727521.8689632,153,98.28125
1615727556.4767017,154,98.11624908447266
1615727591.1225965,155,98.3125
1615727625.97311,156,98.3125
1615727660.7135646,157,98.39749908447266
1615727695.429446,158,98.30374908447266
1615727730.1341493,159,98.4375
1615727765.0301168,160,98.25
1615727799.7025607,161,98.625
1615727834.5757465,162,98.11624908447266
1615727869.2833107,163,98.4375
1615727904.0285244,164,98.3125
1615727938.7934413,165,98.40625
1615727973.5126688,166,98.34375
1615728008.2350621,167,98.17874908447266
1615728042.7899513,168,98.53125
1615728077.3950598,169,98.5
1615728111.950927,170,98.33499908447266
1615728146.7249415,171,98.40625
1615728181.4405231,172,98.17874908447266
1615728216.066443,173,98.59375
1615728250.7094638,174,98.57624816894531
1615728285.1831384,175,98.375
1615728319.7501757,176,98.34375
1615728354.3121822,177,98.53125
1615728388.8708265,178,98.33499908447266
1615728423.421686,179,98.20999908447266
1615728458.0258727,180,98.59375
1615728492.6336205,181,98.53125
1615728527.1674888,182,98.25
1615728561.775217,183,98.625
1615728596.2484787,184,98.46875
1615728630.6754384,185,98.40625
1615728665.2298715,186,98.34375
1615728699.7894025,187,98.30374908447266
1615728734.329635,188,98.25
1615728768.9555826,189,98.20999908447266
1615728803.5331395,190,98.39749908447266
1615728838.0836015,191,98.46875
1615728872.7365427,192,98.5
1615728907.4749804,193,98.59375
1615728942.1263273,194,98.375
1615728976.7488725,195,98.27749633789062
1615729011.3273273,196,98.34375
1615729045.8452802,197,98.46875
1615729080.4913683,198,98.59375
1615729114.9826722,199,98.40625
1615729149.6016858,200,98.75
